upgrade,in.state,in.comstock_building_type,timestamp,models_used,floor_area_represented,out.district_cooling.cooling.energy_consumption.kwh,out.district_heating.heating.energy_consumption.kwh,out.district_heating.water_systems.energy_consumption.kwh,out.electricity.cooling.energy_consumption.kwh,out.electricity.exterior_lighting.energy_consumption.kwh,out.electricity.fans.energy_consumption.kwh,out.electricity.heat_recovery.energy_consumption.kwh,out.electricity.heat_rejection.energy_consumption.kwh,out.electricity.heating.energy_consumption.kwh,out.electricity.interior_equipment.energy_consumption.kwh,out.electricity.interior_lighting.energy_consumption.kwh,out.electricity.pumps.energy_consumption.kwh,out.electricity.pv.energy_consumption.kwh,out.electricity.refrigeration.energy_consumption.kwh,out.electricity.water_systems.energy_consumption.kwh,out.fuel_oil.heating.energy_consumption.kwh,out.fuel_oil.water_systems.energy_consumption.kwh,out.natural_gas.heating.energy_consumption.kwh,out.natural_gas.interior_equipment.energy_consumption.kwh,out.natural_gas.water_systems.energy_consumption.kwh,out.propane.heating.energy_consumption.kwh,out.propane.water_systems.energy_consumption.kwh,out.electricity.net.energy_consumption.kwh,out.electricity.purchased.energy_consumption.kwh,out.district_cooling.total.energy_consumption.kwh,out.district_heating.total.energy_consumption.kwh,out.electricity.total.energy_consumption.kwh,out.fuel_oil.total.energy_consumption.kwh,out.natural_gas.total.energy_consumption.kwh,out.propane.total.energy_consumption.kwh,out.site_energy.total.energy_consumption.kwh,out.district_cooling.cooling.energy_consumption.kwh.savings,out.district_heating.heating.energy_consumption.kwh.savings,out.district_heating.water_systems.energy_consumption.kwh.savings,out.electricity.cooling.energy_consumption.kwh.savings,out.electricity.exterior_lighting.energy_consumption.kwh.savings,out.electricity.fans.energy_consumption.kwh.savings,out.electricity.heat_recovery.energy_consumption.kwh.savings,out.electricity.heat_rejection.energy_consumption.kwh.savings,out.electricity.heating.energy_consumption.kwh.savings,out.electricity.interior_equipment.energy_consumption.kwh.savings,out.electricity.interior_lighting.energy_consumption.kwh.savings,out.electricity.pumps.energy_consumption.kwh.savings,out.electricity.pv.energy_consumption.kwh.savings,out.electricity.refrigeration.energy_consumption.kwh.savings,out.electricity.water_systems.energy_consumption.kwh.savings,out.fuel_oil.heating.energy_consumption.kwh.savings,out.fuel_oil.water_systems.energy_consumption.kwh.savings,out.natural_gas.heating.energy_consumption.kwh.savings,out.natural_gas.interior_equipment.energy_consumption.kwh.savings,out.natural_gas.water_systems.energy_consumption.kwh.savings,out.propane.heating.energy_consumption.kwh.savings,out.propane.water_systems.energy_consumption.kwh.savings,out.electricity.net.energy_consumption.kwh.savings,out.electricity.purchased.energy_consumption.kwh.savings,out.district_cooling.total.energy_consumption.kwh.savings,out.district_heating.total.energy_consumption.kwh.savings,out.electricity.total.energy_consumption.kwh.savings,out.fuel_oil.total.energy_consumption.kwh.savings,out.natural_gas.total.energy_consumption.kwh.savings,out.propane.total.energy_consumption.kwh.savings,out.site_energy.total.energy_consumption.kwh.savings
12,NY,LargeOffice,2018-05-19 13:00:00,396,694875907.1922662,36295.305,56207.79,3170.5125,44470.504,0.0,39075.695,625.5719,1920.6332,4677.7427,91166.74,9773.151,12409.988,0.0,0.0,6044.152,4637.9365,155.06494,37287.906,0.0,5113.3965,0.0,0.0,210164.31,210164.31,36295.305,59378.305,210164.31,4793.001,42401.31,0.0,353032.22,0.0,3547.3125,-0.64331055,5824.088,0.0,2256.373,-446.30237,119.69266,2259.948,0.0,0.0,1084.2029,0.0,0.0,2.4922638,2657.4885,0.07033539,17792.486,0.0,-2.5164185,0.0,0.0,11100.468,11100.468,0.0,3546.6758,11100.468,2657.5596,17789.975,0.0,35094.742
12,NY,LargeOffice,2018-05-19 13:15:00,396,694875907.1922662,36151.58,54857.86,3120.4143,44535.867,0.0,38971.914,625.5719,1934.2362,4427.431,91582.04,9893.132,12738.781,0.0,0.0,5993.7754,4637.9937,157.2112,36943.496,0.0,4995.8237,0.0,0.0,210702.81,210702.81,36151.58,57978.285,210702.81,4795.2046,41939.316,0.0,351567.2,0.0,3434.6562,0.6459961,5825.684,0.0,2205.1855,-446.55853,119.66864,2260.3271,0.0,0.0,1089.349,0.0,0.0,-3.8925629,2536.6262,-0.10293007,17108.572,0.0,-1.0652008,0.0,0.0,11049.73,11049.73,0.0,3435.3047,11049.73,2536.5234,17107.508,0.0,34129.094
12,NY,LargeOffice,2018-05-19 13:30:00,396,694875907.1922662,36842.504,55177.176,3122.372,44790.52,0.0,39031.527,625.5719,1946.0172,4214.295,91999.74,10060.336,12763.293,0.0,0.0,5980.413,4627.4355,150.76646,36742.78,0.0,4987.105,0.0,0.0,211411.69,211411.69,36842.504,58299.543,211411.69,4778.201,41729.863,0.0,353061.9,0.0,3356.379,0.0,5891.3745,0.0,2216.1265,-446.55853,121.650475,2265.33,0.0,0.0,1087.4355,0.0,0.0,3.3355713,2498.8013,0.068899155,16688.314,0.0,-1.4420776,0.0,0.0,11138.695,11138.695,0.0,3356.379,11138.695,2498.8716,16686.865,0.0,33680.844
12,NY,LargeOffice,2018-05-19 13:45:00,396,694875907.1922662,36764.348,54160.227,3138.2664,45060.727,0.0,38973.54,625.5719,1964.7562,4054.7314,92466.516,10257.628,12367.77,0.0,0.0,5924.629,4607.2075,153.60278,36433.715,0.0,4900.1963,0.0,0.0,211695.81,211695.81,36764.348,57298.496,211695.81,4760.81,41333.902,0.0,351853.6,0.0,3291.5312,0.0,5955.1797,0.0,2227.042,-446.55853,123.92665,2269.931,0.0,0.0,1090.6508,0.0,0.0,-1.4232941,2499.1135,-0.077106476,16553.46,0.0,1.6657104,0.0,0.0,11218.77,11218.77,0.0,3291.5352,11218.77,2499.0366,16555.139,0.0,33564.465
12,NY,LargeOffice,2018-05-19 14:00:00,396,694875907.1922662,37626.215,50653.613,3027.2202,45393.91,0.0,39071.332,632.4917,1983.3264,1868.4658,92953.36,10336.578,12329.83,0.0,0.0,5939.511,4106.926,151.07045,31264.27,0.0,4909.008,0.0,0.0,210508.81,210508.81,37626.215,53680.836,210508.81,4257.9966,36173.266,0.0,342247.03,0.0,2733.418,0.0,5985.85,0.0,2255.98,-446.5586,128.04173,1898.3772,0.0,0.0,1078.949,0.0,0.0,-0.8790283,2197.6064,0.08971596,14368.84,0.0,-4.85083,0.0,0.0,10899.729,10899.729,0.0,2733.4219,10899.729,2197.6968,14364.02,0.0,30194.785
12,NY,LargeOffice,2018-05-19 14:15:00,396,694875907.1922662,37673.96,48746.188,3110.1677,45695.55,0.0,38827.805,633.9135,1985.1995,1712.2115,93460.6,10729.053,12354.573,0.0,0.0,5888.851,4050.1494,152.82393,30881.65,0.0,4798.2695,0.0,0.0,211287.89,211287.89,37673.96,51856.36,211287.89,4202.973,35679.914,0.0,340701.06,0.0,2721.6406,0.0,6010.335,0.0,2232.4448,-446.55853,133.24036,1870.4495,0.0,0.0,1078.4878,0.0,0.0,3.2490692,2180.4238,0.030258179,14410.613,0.0,-0.11714935,0.0,0.0,10881.587,10881.587,0.0,2721.6445,10881.587,2180.4543,14410.487,0.0,30194.166
12,NY,LargeOffice,2018-05-19 14:30:00,396,694875907.1922662,38168.08,47877.63,3115.6545,46114.637,0.0,38850.56,640.6033,1988.6808,1598.7131,93900.55,11111.638,12378.931,0.0,0.0,5804.358,4006.4426,149.47568,30491.49,0.0,4832.2896,0.0,0.0,212388.73,212388.73,38168.08,50993.277,212388.73,4155.918,35323.78,0.0,341029.84,0.0,2722.3438,-0.6308594,6090.174,0.0,2242.6907,-446.55853,136.28687,1854.5798,0.0,0.0,1078.8572,0.0,0.0,-3.2702026,2238.3333,-0.098688126,14501.157,0.0,6.4255676,0.0,0.0,10952.784,10952.784,0.0,2721.711,10952.784,2238.2349,14507.581,0.0,30420.496
12,NY,LargeOffice,2018-05-19 14:45:00,396,694875907.1922662,39009.07,47887.855,3080.8809,46694.934,0.0,39010.37,640.6033,1994.1339,1543.7689,94326.29,11090.129,12421.582,0.0,0.0,5864.7305,3981.9802,146.3005,30344.715,0.0,4765.44,0.0,0.0,213586.47,213586.47,39009.07,50968.727,213586.47,4128.281,35110.152,0.0,342802.8,0.0,2743.5195,0.65600586,6192.9966,0.0,2239.5369,-446.55853,140.60379,1853.6877,0.0,0.0,1104.3502,0.0,0.0,2.652237,2157.123,0.056152344,14328.225,0.0,-3.4163208,0.0,0.0,11087.218,11087.218,0.0,2744.1758,11087.218,2157.179,14324.812,0.0,30313.45
12,NY,LargeOffice,2018-05-19 15:00:00,396,694875907.1922662,39062.156,46974.516,3072.8386,46909.438,0.0,38920.273,640.6033,2000.5061,1551.2672,94795.3,11074.458,12414.886,0.0,0.0,5838.787,3961.202,155.15453,30281.271,0.0,4730.085,0.0,0.0,214145.45,214145.45,39062.156,50047.35,214145.45,4116.3564,35011.355,0.0,342382.9,0.0,2580.879,0.0,6270.002,0.0,2252.0283,-446.55853,143.12045,1799.7396,0.0,0.0,1105.5807,0.0,0.0,-0.79977417,2211.059,-0.07522774,14792.221,0.0,3.9484863,0.0,0.0,11123.128,11123.128,0.0,2580.879,11123.128,2210.9834,14796.178,0.0,30711.004
12,NY,LargeOffice,2018-05-19 15:15:00,396,694875907.1922662,39660.855,47303.71,3064.1865,47000.367,0.0,38731.74,614.78186,1996.8091,1576.261,95286.73,11019.915,12376.339,0.0,0.0,5867.861,3983.8264,149.81918,30085.56,0.0,4831.9824,0.0,0.0,214470.8,214470.8,39660.855,50367.89,214470.8,4133.6455,34917.54,0.0,343550.97,0.0,2601.4805,0.0,6257.1514,0.0,2272.334,-430.50058,144.35852,1814.957,0.0,0.0,1105.3763,0.0,0.0,-2.7359924,2202.7234,0.09439087,14560.595,0.0,-9.347366,0.0,0.0,11160.996,11160.996,0.0,2601.4805,11160.996,2202.8176,14551.249,0.0,30516.408
12,NY,LargeOffice,2018-05-19 15:30:00,396,694875907.1922662,39687.99,45692.016,3088.5928,47259.71,0.0,38712.234,614.78186,2016.3895,1565.8591,95785.96,10975.625,12593.83,0.0,0.0,5865.6514,4006.6836,149.97235,30342.096,0.0,4655.7705,0.0,0.0,215390.03,215390.03,39687.99,48780.613,215390.03,4156.6562,34997.855,0.0,343013.25,0.0,2623.711,0.0,6319.0293,0.0,2287.4666,-430.24442,146.50867,1581.2592,0.0,0.0,1105.2477,0.0,0.0,2.9868774,1897.5574,-0.052448273,14710.324,0.0,14.860413,0.0,0.0,11012.223,11012.223,0.0,2623.711,11012.223,1897.5044,14725.201,0.0,30258.588
12,NY,LargeOffice,2018-05-19 15:45:00,396,694875907.1922662,40298.87,43419.93,3098.4043,47459.57,0.0,38632.812,614.78186,2037.7042,1557.6772,96294.336,10830.731,12777.469,0.0,0.0,5754.47,4021.1775,149.16264,28856.047,0.0,4619.3125,0.0,0.0,215959.48,215959.48,40298.87,46518.33,215959.48,4170.34,33475.35,0.0,340422.47,0.0,2637.5273,-0.48266602,6358.225,0.0,2294.5635,-430.24442,150.57887,1604.9539,0.0,0.0,1105.0518,0.0,0.0,-2.9269562,1711.6748,-0.0280056,14664.725,0.0,-2.0682602,0.0,0.0,11080.26,11080.26,0.0,2637.043,11080.26,1711.6467,14662.652,0.0,30091.652
12,NY,LargeOffice,2018-05-19 16:00:00,396,694875907.1922662,40917.16,44016.67,3053.2776,47760.324,0.0,38853.78,617.29254,2058.4587,1600.3859,96828.52,10678.63,12794.366,0.0,0.0,5612.848,4035.1628,147.1052,28591.402,0.0,4382.7393,0.0,0.0,216804.67,216804.67,40917.16,47069.945,216804.67,4182.2676,32974.133,0.0,341948.03,0.0,2648.6406,0.50512695,6434.997,0.0,2306.2473,-429.2568,153.82852,1597.7601,0.0,0.0,1104.8693,0.0,0.0,2.2666016,1814.9933,0.071157455,14400.178,0.0,2.7751694,0.0,0.0,11170.729,11170.729,0.0,2649.1445,11170.729,1815.0647,14402.968,0.0,30037.963
12,NY,LargeOffice,2018-05-19 16:15:00,396,694875907.1922662,38748.945,37868.01,2992.502,44958.258,0.0,35846.418,579.2073,1976.1844,1594.212,97382.1,10520.817,12291.839,0.0,0.0,5289.285,4029.5881,143.7736,26621.525,0.0,4193.5464,0.0,0.0,210438.47,210438.47,38748.945,40860.51,210438.47,4173.3613,30815.076,0.0,325036.06,0.0,2658.0703,0.0,6359.8076,0.0,2311.316,-413.06976,151.80534,1423.5034,0.0,0.0,1094.4781,0.0,0.0,-2.4772034,1352.6787,-0.06752014,13208.317,0.0,1.3934402,0.0,0.0,10925.387,10925.387,0.0,2658.0742,10925.387,1352.6116,13209.711,0.0,28145.902
12,NY,LargeOffice,2018-05-19 16:30:00,396,694875907.1922662,39028.516,39477.227,3001.9604,44847.52,0.0,36199.75,584.3305,1961.1365,1584.8248,97950.68,10350.329,12324.005,0.0,0.0,4992.9346,4032.3071,138.74954,25281.23,0.0,3923.0388,0.0,0.0,210795.38,210795.38,39028.516,42479.2,210795.38,4171.057,29204.258,0.0,325678.4,0.0,1989.4297,0.0,6354.7617,0.0,2347.3708,-413.06982,151.10791,1289.8813,0.0,0.0,1090.5984,0.0,0.0,0.028915405,1343.252,0.05783081,13182.075,0.0,-11.462791,0.0,0.0,10820.741,10820.741,0.0,1989.4297,10820.741,1343.3093,13170.617,0.0,27324.098
12,NY,LargeOffice,2018-05-19 16:45:00,396,694875907.1922662,38788.617,37182.33,2993.4844,44745.727,0.0,35904.19,587.17316,1960.5057,1654.8539,98492.61,10203.596,12399.578,0.0,0.0,4936.9824,4058.2466,139.72229,25719.29,0.0,3917.9932,0.0,0.0,210885.25,210885.25,38788.617,40175.812,210885.25,4197.9688,29637.29,0.0,323684.84,0.0,2081.3867,-0.2265625,6347.0825,0.0,2362.6787,-413.06982,150.3597,1333.4202,0.0,0.0,1089.7664,0.0,0.0,1.1299896,1494.8682,0.008825302,12617.417,0.0,1.0303726,0.0,0.0,10871.3955,10871.3955,0.0,2081.164,10871.3955,1494.877,12618.437,0.0,27065.918
12,NY,LargeOffice,2018-05-19 17:00:00,396,694875907.1922662,38508.277,37747.027,2947.262,44788.516,0.0,36294.996,596.6075,1996.9052,1613.7983,99039.51,10039.45,12088.951,0.0,0.0,4977.786,4097.536,137.6699,25998.068,0.0,3861.617,0.0,0.0,211436.56,211436.56,38508.277,40694.28,211436.56,4235.206,29859.68,0.0,324734.3,0.0,2108.7578,0.20996094,6271.633,0.0,2356.6978,-413.06995,149.77365,1337.0183,0.0,0.0,1083.4841,0.0,0.0,-6.5123596,1360.5508,-0.9288769,11196.265,0.0,-4.3113556,0.0,0.0,10779.016,10779.016,0.0,2108.9727,10779.016,1359.6221,11191.951,0.0,25439.516
12,NY,LargeOffice,2018-05-19 17:15:00,396,694875907.1922662,37130.652,37927.074,2953.7056,41338.99,0.0,32608.5,548.0133,1863.0271,1629.63,99512.695,9874.259,11154.473,0.0,0.0,4872.957,4161.0376,135.9372,23360.1,0.0,3896.8154,0.0,0.0,203402.45,203402.45,37130.652,40880.777,203402.45,4296.9746,27256.906,0.0,312967.8,0.0,2166.414,0.0,5828.156,0.0,2091.5015,-412.15964,138.71083,928.47534,0.0,0.0,1037.2191,0.0,0.0,-0.8655777,1368.9493,0.024114609,11573.602,0.0,-1.2254257,0.0,0.0,9611.023,9611.023,0.0,2166.414,9611.023,1368.9735,11572.376,0.0,24718.95
12,NY,LargeOffice,2018-05-19 17:30:00,396,694875907.1922662,36903.74,36888.2,2946.7302,41315.023,0.0,32642.822,549.44214,1864.1208,1739.8378,99932.78,9735.1455,11242.256,0.0,0.0,4872.162,4229.439,140.8185,21520.068,0.0,3900.6855,0.0,0.0,203893.5,203893.5,36903.74,39834.92,203893.5,4370.2573,25420.75,0.0,310423.2,0.0,1914.3359,0.0,5899.178,0.0,2120.486,-412.1596,138.6704,963.19275,0.0,0.0,1035.3983,0.0,0.0,5.312645,1239.5596,0.18793297,11495.698,0.0,-0.9923096,0.0,0.0,9750.08,9750.08,0.0,1914.3398,9750.08,1239.748,11494.694,0.0,24398.781
12,NY,LargeOffice,2018-05-19 17:45:00,396,694875907.1922662,37205.203,37209.14,2911.6233,41269.42,0.0,32618.049,547.55817,1877.9524,1819.8347,100355.086,9587.732,11550.066,0.0,0.0,4870.2856,3725.9153,139.55566,21799.37,0.0,3891.686,0.0,0.0,204495.97,204495.97,37205.203,40120.758,204495.97,3865.4712,25691.053,0.0,311378.44,0.0,1959.8516,0.10546875,5889.494,0.0,2110.6748,-412.1596,138.82135,965.3644,0.0,0.0,1035.972,0.0,0.0,-7.270355,1120.0293,0.02002716,11727.061,0.0,2.8293152,0.0,0.0,9720.855,9720.855,0.0,1959.9609,9720.855,1120.0491,11729.886,0.0,24531.027
12,NY,LargeOffice,2018-05-19 18:00:00,396,694875907.1922662,37907.023,38582.36,2869.643,41859.496,0.0,32961.45,548.02686,1927.6296,1949.3241,100701.695,9471.371,11841.753,0.0,0.0,4864.9155,3766.3606,136.67593,21945.809,0.0,3751.2522,0.0,0.0,206125.75,206125.75,37907.023,41452.0,206125.75,3903.0361,25697.057,0.0,315084.56,0.0,2010.8164,-0.53881836,5938.5586,0.0,2132.9153,-412.1596,142.09892,983.1951,0.0,0.0,1047.1187,0.0,0.0,0.48490906,1186.4236,0.11296463,11800.079,0.0,-7.2927246,0.0,0.0,9832.129,9832.129,0.0,2010.2812,9832.129,1186.5367,11792.774,0.0,24821.775
12,NY,LargeOffice,2018-05-19 18:15:00,396,694875907.1922662,36552.727,38509.543,2964.85,39378.406,0.0,31032.523,482.21356,1837.9601,2000.9633,101086.09,9369.988,11572.279,0.0,0.0,4890.668,3713.739,138.11794,21105.67,0.0,3845.2449,0.0,0.0,201651.02,201651.02,36552.727,41474.395,201651.02,3851.8564,24950.912,0.0,308481.0,0.0,2059.2656,0.0,5868.0493,0.0,2280.3477,-350.27875,137.34903,1028.331,0.0,0.0,1018.0951,0.0,0.0,2.9045029,1183.5305,-0.1856041,12087.471,0.0,5.105423,0.0,0.0,9984.832,9984.832,0.0,2059.2695,9984.832,1183.3448,12092.586,0.0,25319.967
12,NY,LargeOffice,2018-05-19 18:30:00,396,694875907.1922662,36097.957,34561.09,2944.6755,39355.332,0.0,30894.666,481.49048,1821.2433,1955.681,101514.805,9264.352,11648.532,0.0,0.0,4852.367,3573.1084,137.1592,21530.275,0.0,3823.089,0.0,0.0,201788.44,201788.44,36097.957,37505.766,201788.44,3710.268,25353.357,0.0,304455.84,0.0,2109.504,-0.3293457,5787.854,0.0,2281.6487,-351.111,136.85744,1084.3077,0.0,0.0,1028.2668,0.0,0.0,2.7659912,776.4605,-0.15304756,12029.473,0.0,-4.9926224,0.0,0.0,9970.639,9970.639,0.0,2109.1719,9970.639,776.30707,12024.497,0.0,24880.355
12,NY,LargeOffice,2018-05-19 18:45:00,396,694875907.1922662,35986.316,35175.297,2863.437,39217.812,0.0,30909.87,478.1705,1819.8646,2047.5488,101984.25,9164.266,11601.733,0.0,0.0,4819.7954,3583.3757,136.69304,21947.703,0.0,3870.6738,0.0,0.0,202043.34,202043.34,35986.316,38038.715,202043.34,3720.0688,25818.38,0.0,305606.78,0.0,2142.3594,0.33374023,5817.3096,0.0,2289.0862,-351.111,136.06818,1037.9235,0.0,0.0,1015.75604,0.0,0.0,0.6244583,678.99194,0.11595154,12170.909,0.0,2.9767838,0.0,0.0,9945.624,9945.624,0.0,2142.6914,9945.624,679.10754,12173.875,0.0,24941.377
12,NY,LargeOffice,2018-05-19 19:00:00,396,694875907.1922662,35598.77,34884.9,2939.0347,39520.277,121.11879,31330.33,472.75195,1860.9333,2139.3572,102513.7,9055.409,11784.817,0.0,0.0,4895.014,3551.8662,138.40549,22290.293,0.0,3746.3308,0.0,0.0,203693.67,203693.67,35598.77,37823.93,203693.67,3690.2717,26036.625,0.0,306843.38,0.0,2174.0312,1.9287109,5797.2373,0.0,2295.808,-351.111,136.25789,1085.2147,0.0,0.0,1025.8643,0.0,0.0,-3.270172,654.7308,0.22935104,12015.041,0.0,0.68330383,0.0,0.0,9985.95,9985.95,0.0,2175.961,9985.95,654.9607,12015.702,0.0,24832.508
12,NY,LargeOffice,2018-05-19 19:15:00,396,694875907.1922662,32512.912,32928.723,2964.632,39008.49,7394.861,29117.695,330.9183,1827.0469,2297.2976,103157.28,8926.356,11521.044,0.0,0.0,4874.782,3455.9604,137.1775,21756.22,0.0,3769.8567,0.0,0.0,208455.78,208455.78,32512.912,35893.355,208455.78,3593.1382,25526.078,0.0,305981.22,0.0,2228.7676,-1.8945312,5793.2334,0.0,2643.4666,-233.33862,134.96289,1091.0902,0.0,0.0,1020.3567,0.0,0.0,3.0089188,654.6046,-0.1666336,12286.852,0.0,15.765038,0.0,0.0,10452.756,10452.756,0.0,2226.879,10452.756,654.4375,12302.619,0.0,25636.69
12,NY,LargeOffice,2018-05-19 19:30:00,396,694875907.1922662,32378.627,34491.543,2852.067,38755.426,8065.9126,29225.63,327.80902,1829.4694,2471.1746,103874.91,8806.158,11513.129,0.0,0.0,4855.614,3459.558,136.9875,19193.844,0.0,3880.6729,0.0,0.0,209725.16,209725.16,32378.627,37343.617,209725.16,3596.5457,23074.514,0.0,306118.5,0.0,1956.7188,-0.3347168,5738.5684,0.0,2663.9663,-234.66464,133.42963,1121.4877,0.0,0.0,1025.1323,0.0,0.0,-1.8254623,729.148,-0.5135822,11312.592,0.0,-7.9287186,0.0,0.0,10446.09,10446.09,0.0,1956.3867,10446.09,728.6343,11304.66,0.0,24435.707
12,NY,LargeOffice,2018-05-19 19:45:00,396,694875907.1922662,32513.04,32243.422,2955.8467,38703.523,8065.9126,29259.105,325.989,1838.7844,2544.4565,104703.0,8690.821,11472.92,0.0,0.0,4911.4106,3067.947,139.80144,17365.486,0.0,3888.9014,0.0,0.0,210515.95,210515.95,32513.04,35199.266,210515.95,3207.7485,21254.385,0.0,302690.47,0.0,1990.8789,0.32495117,5657.152,0.0,2651.538,-234.66466,132.2374,497.26172,0.0,0.0,1016.1632,0.0,0.0,-3.9593582,705.388,-0.69102097,11675.488,0.0,-3.430893,0.0,0.0,9715.779,9715.779,0.0,1991.1992,9715.779,704.6971,11672.054,0.0,24083.625
12,NY,LargeOffice,2018-05-19 20:00:00,396,694875907.1922662,32224.682,32591.17,2937.166,38276.39,8065.9126,29104.07,326.41425,1795.2515,2693.3408,105649.53,8578.896,11674.007,0.0,0.0,4964.109,3159.27,142.94803,17365.404,0.0,3949.2246,0.0,0.0,211127.92,211127.92,32224.682,35528.332,211127.92,3302.218,21314.627,0.0,303497.7,0.0,1728.7207,1.9204102,5624.531,0.0,2672.256,-233.83243,132.3913,555.06964,0.0,0.0,1020.1605,0.0,0.0,6.561371,717.3013,-0.2615242,10622.223,0.0,3.4483032,0.0,0.0,9777.074,9777.074,0.0,1730.6406,9777.074,717.04004,10625.67,0.0,22850.604
12,NY,LargeOffice,2018-05-19 20:15:00,396,694875907.1922662,27629.799,32760.414,2946.652,36053.723,8065.9126,26169.438,269.7577,1716.9432,2350.3445,106605.09,8474.917,11085.545,0.0,0.0,5067.296,2531.0183,139.7554,17315.117,0.0,4001.7358,0.0,0.0,205859.0,205859.0,27629.799,35707.062,205859.0,2670.7737,21316.857,0.0,293183.5,0.0,1767.7168,-1.8754883,5513.4717,0.0,2774.6543,-179.90398,127.37894,536.9167,0.0,0.0,1038.6184,0.0,0.0,2.3257751,781.98254,-1.1408424,10861.818,0.0,-12.207947,0.0,0.0,9813.481,9813.481,0.0,1765.8359,9813.481,780.84143,10849.604,0.0,23209.727
12,NY,LargeOffice,2018-05-19 20:30:00,396,694875907.1922662,27395.338,33279.105,2956.4795,36238.96,8065.9126,26847.412,269.7577,1721.0321,2557.8303,107561.24,8375.999,11100.238,0.0,0.0,5158.2593,2566.3503,139.09904,16749.902,0.0,4138.7783,0.0,0.0,207896.67,207896.67,27395.338,36235.58,207896.67,2705.4495,20888.68,0.0,295121.6,0.0,1809.6758,-0.35888672,5465.466,0.0,2796.9182,-180.16014,125.412674,570.0136,0.0,0.0,1050.0544,0.0,0.0,-10.267136,702.1122,1.5080051,10708.359,0.0,-8.41021,0.0,0.0,9817.463,9817.463,0.0,1809.3242,9817.463,703.6199,10699.946,0.0,23030.283
12,NY,LargeOffice,2018-05-19 20:45:00,396,694875907.1922662,26813.195,33425.254,2948.957,35415.242,8065.9126,26277.424,262.8553,1686.5486,2640.8079,108584.984,8297.224,11135.023,0.0,0.0,5015.731,2660.1567,138.3388,16882.463,0.0,3956.1382,0.0,0.0,207381.77,207381.77,26813.195,36374.2,207381.77,2798.4954,20838.607,0.0,294206.28,0.0,1833.2422,0.3647461,5415.57,0.0,2777.2856,-179.32791,125.655785,575.7307,0.0,0.0,1027.898,0.0,0.0,2.2461853,778.3225,-0.6937103,10928.879,0.0,10.114967,0.0,0.0,9744.998,9744.998,0.0,1833.6055,9744.998,777.6289,10939.0,0.0,23295.41
12,NY,LargeOffice,2018-05-19 21:00:00,396,694875907.1922662,26795.389,33984.14,2918.0208,35701.32,8065.9126,26709.832,263.06793,1664.1278,2530.9773,109773.516,8225.065,11505.912,0.0,0.0,4526.4536,2657.806,136.5206,16519.86,0.0,3854.6638,0.0,0.0,208966.2,208966.2,26795.389,36902.15,208966.2,2794.3267,20374.527,0.0,295832.53,0.0,1862.6758,0.0,5368.978,0.0,2817.2754,-180.16014,123.118515,591.33813,0.0,0.0,1049.996,0.0,0.0,0.24095917,682.4602,0.50338364,10989.262,0.0,-8.099556,0.0,0.0,9770.696,9770.696,0.0,1862.6797,9770.696,682.9635,10981.158,0.0,23297.547
12,NY,LargeOffice,2018-05-19 21:15:00,396,694875907.1922662,25068.693,33240.27,2618.6113,35328.727,8065.9126,25784.54,221.93895,1675.837,2395.6924,110999.0,8121.243,10626.298,0.0,0.0,4531.106,2364.1255,135.46408,16146.105,0.0,3555.248,0.0,0.0,207750.38,207750.38,25068.693,35858.87,207750.38,2499.5894,19701.36,0.0,290878.72,0.0,1885.8984,1.0698242,5326.6777,0.0,2785.902,-166.5921,121.217285,600.58685,0.0,0.0,1029.1906,0.0,0.0,-3.2211761,694.7787,-0.3582096,11142.981,0.0,0.7160568,0.0,0.0,9693.729,9693.729,0.0,1886.9688,9693.729,694.4208,11143.6875,0.0,23418.797
12,NY,LargeOffice,2018-05-19 21:30:00,396,694875907.1922662,25038.232,33169.062,2815.6802,35257.402,8065.9126,26091.455,221.72632,1669.4247,2565.4827,112382.12,8022.202,10758.625,0.0,0.0,3890.0955,2312.0684,112.82951,14391.661,0.0,3375.695,0.0,0.0,208924.47,208924.47,25038.232,35984.746,208924.47,2424.898,17767.361,0.0,290139.56,0.0,1894.7734,-1.0654297,5279.2173,0.0,2812.049,-165.75987,121.01377,555.62555,0.0,0.0,1018.3402,0.0,0.0,2.7846985,748.5497,-0.26592636,10082.084,0.0,13.815041,0.0,0.0,9623.286,9623.286,0.0,1893.7031,9623.286,748.28357,10095.895,0.0,22361.096
12,NY,LargeOffice,2018-05-19 21:45:00,396,694875907.1922662,25422.602,33974.496,2519.1772,34613.08,8065.9126,25537.648,221.93895,1678.4784,2536.134,113826.5,7911.6904,10757.942,0.0,0.0,4091.0942,1891.4575,127.94854,12455.181,0.0,3507.4958,0.0,0.0,209240.47,209240.47,25422.602,36493.67,209240.47,2019.406,15962.68,0.0,289138.66,0.0,1913.5469,0.0,5272.8984,0.0,2801.1565,-166.5921,121.22482,607.282,0.0,0.0,1026.6626,0.0,0.0,4.005455,736.99585,0.2314148,9959.395,0.0,-5.6287994,0.0,0.0,9666.598,9666.598,0.0,1913.5469,9666.598,737.2269,9953.75,0.0,22271.254
